#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
151090	856740	852862	36753	33224	YER019C-A	YGL022W	SBH2	STT3	SEB2	-	PCA	physical	Yan A (2005)	16096345	559292	559292	Low Throughput	-	-	-	split-ubiquitin assay	-	BioGRID
204298	853990	853990	34245	34245	YOL130W	YOL130W	ALR1	ALR1	SWC3	SWC3	PCA	physical	Wachek M (2006)	16903865	559292	559292	Low Throughput	-	-	-	split ubiquitin	-	BioGRID
204299	853990	850494	34245	31097	YOL130W	YFL050C	ALR1	ALR2	SWC3	-	PCA	physical	Wachek M (2006)	16903865	559292	559292	Low Throughput	-	-	-	split ubiquitin	-	BioGRID
204300	850494	853990	31097	34245	YFL050C	YOL130W	ALR2	ALR1	-	SWC3	PCA	physical	Wachek M (2006)	16903865	559292	559292	Low Throughput	-	-	-	split ubiquitin	-	BioGRID
204301	850494	850494	31097	31097	YFL050C	YFL050C	ALR2	ALR2	-	-	PCA	physical	Wachek M (2006)	16903865	559292	559292	Low Throughput	-	-	-	split ubiquitin	-	BioGRID
237982	856021	851641	36097	32124	YPL084W	YDR069C	BRO1	DOA4	ASI6|NPI3|LPF2|VPS31	NPI2|SSV7|MUT4|DOS1|UBP4	PCA	physical	Nikko E (2007)	17513562	559292	559292	Low Throughput	-	-	-	split ubiquitin	-	BioGRID
237983	851641	856021	32124	36097	YDR069C	YPL084W	DOA4	BRO1	NPI2|SSV7|MUT4|DOS1|UBP4	ASI6|NPI3|LPF2|VPS31	PCA	physical	Nikko E (2007)	17513562	559292	559292	Low Throughput	-	-	-	split ubiquitin	-	BioGRID
237984	856021	850712	36097	31299	YPL084W	YLR025W	BRO1	SNF7	ASI6|NPI3|LPF2|VPS31	VPS32|VPL5|DID1|RNS4	PCA	physical	Nikko E (2007)	17513562	559292	559292	Low Throughput	-	-	-	split ubiquitin	-	BioGRID
237985	851641	850712	32124	31299	YDR069C	YLR025W	DOA4	SNF7	NPI2|SSV7|MUT4|DOS1|UBP4	VPS32|VPL5|DID1|RNS4	PCA	physical	Nikko E (2007)	17513562	559292	559292	Low Throughput	-	-	-	split ubiquitin	-	BioGRID
237988	856021	856021	36097	36097	YPL084W	YPL084W	BRO1	BRO1	ASI6|NPI3|LPF2|VPS31	ASI6|NPI3|LPF2|VPS31	PCA	physical	Nikko E (2007)	17513562	559292	559292	Low Throughput	-	-	-	split ubiquitin	-	BioGRID
237991	850349	856021	30973	36097	YCL008C	YPL084W	STP22	BRO1	VPS23|VPL15	ASI6|NPI3|LPF2|VPS31	PCA	physical	Nikko E (2007)	17513562	559292	559292	Low Throughput	-	-	-	split ubiquitin	-	BioGRID
237992	850349	851641	30973	32124	YCL008C	YDR069C	STP22	DOA4	VPS23|VPL15	NPI2|SSV7|MUT4|DOS1|UBP4	PCA	physical	Nikko E (2007)	17513562	559292	559292	Low Throughput	-	-	-	split ubiquitin	-	BioGRID
237993	850349	850349	30973	30973	YCL008C	YCL008C	STP22	STP22	VPS23|VPL15	VPS23|VPL15	PCA	physical	Nikko E (2007)	17513562	559292	559292	Low Throughput	-	-	-	split ubiquitin	-	BioGRID
237994	850349	855739	30973	35831	YCL008C	YNR006W	STP22	VPS27	VPS23|VPL15	GRD11|VPL23|VPT27|SSV17|DID7	PCA	physical	Nikko E (2007)	17513562	559292	559292	Low Throughput	-	-	-	split ubiquitin	-	BioGRID
239170	851713	854408	32190	34626	YDR135C	YOR233W	YCF1	KIN4	-	KIN31|KIN3	PCA	physical	Paumi CM (2007)	17434123	559292	559292	Low Throughput	-	-	-	split ubiquitin screen	-	BioGRID
239171	851713	851145	32190	31685	YDR135C	YLR425W	YCF1	TUS1	-	SOP10	PCA	physical	Paumi CM (2007)	17434123	559292	559292	Low Throughput	-	-	-	split ubiquitin screen	-	BioGRID
239172	851713	851727	32190	32203	YDR135C	YDR150W	YCF1	NUM1	-	PAC12	PCA	physical	Paumi CM (2007)	17434123	559292	559292	Low Throughput	-	-	-	split ubiquitin screen	-	BioGRID
239173	851713	851504	32190	32003	YDR135C	YDL055C	YCF1	PSA1	-	MPG1|VIG9|SRB1	PCA	physical	Paumi CM (2007)	17434123	559292	559292	Low Throughput	-	-	-	split ubiquitin screen	-	BioGRID
239174	851713	850574	32190	31172	YDR135C	YFR019W	YCF1	FAB1	-	SVL7	PCA	physical	Paumi CM (2007)	17434123	559292	559292	Low Throughput	-	-	-	split ubiquitin screen	-	BioGRID
239175	851713	856231	32190	36282	YDR135C	YPR115W	YCF1	RGC1	-	-	PCA	physical	Paumi CM (2007)	17434123	559292	559292	Low Throughput	-	-	-	split ubiquitin screen	-	BioGRID
257886	856382	852499	36419	32897	YHL007C	YBR200W	STE20	BEM1	-	SRO1	PCA	physical	Tiedje C (2007)	17895367	559292	559292	Low Throughput	-	-	-	split-ubiquitin	-	BioGRID
257887	856382	852872	36419	33234	YHL007C	YGL012W	STE20	ERG4	-	-	PCA	physical	Tiedje C (2007)	17895367	559292	559292	Low Throughput	-	-	-	split-ubiquitin	-	BioGRID
257888	856382	854768	36419	34947	YHL007C	YIL043C	STE20	CBR1	-	CBR5	PCA	physical	Tiedje C (2007)	17895367	559292	559292	Low Throughput	-	-	-	split-ubiquitin	-	BioGRID
257889	856382	856438	36419	36474	YHL007C	YHR042W	STE20	NCP1	-	CPR1	PCA	physical	Tiedje C (2007)	17895367	559292	559292	Low Throughput	-	-	-	split-ubiquitin	-	BioGRID
263212	855828	854157	35915	34399	YPL248C	YOL005C	GAL4	RPB11	GAL81	-	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263213	855828	856547	35915	36577	YPL248C	YHR143W-A	GAL4	RPC10	GAL81	RPB12	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263214	855828	856201	35915	36257	YPL248C	YPR086W	GAL4	SUA7	GAL81	SOH4	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263215	855828	856891	35915	36897	YPL248C	YER148W	GAL4	SPT15	GAL81	TBP1|BTF1	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263216	855828	855017	35915	35175	YPL248C	YMR005W	GAL4	TAF4	GAL81	TAF48|MPT1|TSG2	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263217	855828	855267	35915	35405	YPL248C	YMR227C	GAL4	TAF7	GAL81	TAF67	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263218	855828	851745	35915	32218	YPL248C	YDR167W	GAL4	TAF10	GAL81	TAF25|TAF23	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263219	855828	854993	35915	35154	YPL248C	YML015C	GAL4	TAF11	GAL81	TAF40	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263220	855828	851723	35915	32199	YPL248C	YDR145W	GAL4	TAF12	GAL81	TAF61|TAF68	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263221	855828	854875	35915	35045	YPL248C	YML098W	GAL4	TAF13	GAL81	TAF19|FUN81	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263222	855828	856136	35915	36202	YPL248C	YPR025C	GAL4	CCL1	GAL81	-	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263223	855828	853174	35915	33510	YPL248C	YGR258C	GAL4	RAD2	GAL81	-	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263224	855828	856169	35915	36230	YPL248C	YPR056W	GAL4	TFB4	GAL81	-	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263225	855828	853985	35915	34241	YPL248C	YOL135C	GAL4	MED7	GAL81	-	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263226	855828	854106	35915	34353	YPL248C	YOL051W	GAL4	GAL11	GAL81	SPT13|ABE1|MED15|SDS4|RAR3	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263227	855828	856743	35915	36756	YPL248C	YER022W	GAL4	SRB4	GAL81	MED17	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263228	855828	851903	35915	32361	YPL248C	YDR308C	GAL4	SRB7	GAL81	MED21	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263229	855828	850442	35915	31054	YPL248C	YCR081W	GAL4	SRB8	GAL81	GIG1|YCR080W|SSN5|NUT6|MED12	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263230	855828	856065	35915	36137	YPL248C	YPL042C	GAL4	SSN3	GAL81	NUT7|GIG2|CDK8|SRB10|RYE5|UME5	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263231	855828	854465	35915	34678	YPL248C	YOR290C	GAL4	SNF2	GAL81	SWI2|GAM1|TYE3|HAF1	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263232	855828	853264	35915	33585	YPL248C	YJL176C	GAL4	SWI3	GAL81	TYE2	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263233	855828	851645	35915	32128	YPL248C	YDR073W	GAL4	SNF11	GAL81	-	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263234	855828	854188	35915	34427	YPL248C	YOR023C	GAL4	AHC1	GAL81	-	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263235	855828	852001	35915	32454	YPL248C	YDR392W	GAL4	SPT3	GAL81	-	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263236	855828	855505	35915	35620	YPL248C	YNL216W	GAL4	RAP1	GAL81	GRF1|TUF1|TBA1	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263237	855828	851813	35915	32279	YPL248C	YDR227W	GAL4	SIR4	GAL81	STE9|ASD1|UTH2	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263238	855828	855976	35915	36054	YPL248C	YPL127C	GAL4	HHO1	GAL81	-	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263239	855828	851811	35915	32277	YPL248C	YDR225W	GAL4	HTA1	GAL81	H2A1|SPT11	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263240	856709	856547	36723	36577	YEL009C	YHR143W-A	GCN4	RPC10	ARG9|AAS101|AAS3	RPB12	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263241	856709	856201	36723	36257	YEL009C	YPR086W	GCN4	SUA7	ARG9|AAS101|AAS3	SOH4	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263242	856709	856136	36723	36202	YEL009C	YPR025C	GCN4	CCL1	ARG9|AAS101|AAS3	-	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263243	856709	854875	36723	35045	YEL009C	YML098W	GCN4	TAF13	ARG9|AAS101|AAS3	TAF19|FUN81	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263244	856709	854106	36723	34353	YEL009C	YOL051W	GCN4	GAL11	ARG9|AAS101|AAS3	SPT13|ABE1|MED15|SDS4|RAR3	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263245	856709	854465	36723	34678	YEL009C	YOR290C	GCN4	SNF2	ARG9|AAS101|AAS3	SWI2|GAM1|TYE3|HAF1	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263246	856709	854188	36723	34427	YEL009C	YOR023C	GCN4	AHC1	ARG9|AAS101|AAS3	-	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263247	856709	852001	36723	32454	YEL009C	YDR392W	GCN4	SPT3	ARG9|AAS101|AAS3	-	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263253	854106	854791	34353	34967	YOL051W	YIL021W	GAL11	RPB3	SPT13|ABE1|MED15|SDS4|RAR3	-	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263254	854106	856317	34353	36359	YOL051W	YPR187W	GAL11	RPO26	SPT13|ABE1|MED15|SDS4|RAR3	RPB6	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263255	854106	854399	34353	34618	YOL051W	YOR224C	GAL11	RPB8	SPT13|ABE1|MED15|SDS4|RAR3	-	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263256	854106	852810	34353	33178	YOL051W	YGL070C	GAL11	RPB9	SPT13|ABE1|MED15|SDS4|RAR3	SSU73	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263257	854106	856547	34353	36577	YOL051W	YHR143W-A	GAL11	RPC10	SPT13|ABE1|MED15|SDS4|RAR3	RPB12	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263258	854106	853807	34353	34075	YOL051W	YKL058W	GAL11	TOA2	SPT13|ABE1|MED15|SDS4|RAR3	-	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263259	854106	856201	34353	36257	YOL051W	YPR086W	GAL11	SUA7	SPT13|ABE1|MED15|SDS4|RAR3	SOH4	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263260	854106	856891	34353	36897	YOL051W	YER148W	GAL11	SPT15	SPT13|ABE1|MED15|SDS4|RAR3	TBP1|BTF1	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263261	854106	855017	34353	35175	YOL051W	YMR005W	GAL11	TAF4	SPT13|ABE1|MED15|SDS4|RAR3	TAF48|MPT1|TSG2	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263262	854106	855267	34353	35405	YOL051W	YMR227C	GAL11	TAF7	SPT13|ABE1|MED15|SDS4|RAR3	TAF67	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263263	854106	855276	34353	35414	YOL051W	YMR236W	GAL11	TAF9	SPT13|ABE1|MED15|SDS4|RAR3	TAF17	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263264	854106	851723	34353	32199	YOL051W	YDR145W	GAL11	TAF12	SPT13|ABE1|MED15|SDS4|RAR3	TAF61|TAF68	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263265	854106	854875	34353	35045	YOL051W	YML098W	GAL11	TAF13	SPT13|ABE1|MED15|SDS4|RAR3	TAF19|FUN81	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263266	854106	853840	34353	34103	YOL051W	YKL028W	GAL11	TFA1	SPT13|ABE1|MED15|SDS4|RAR3	-	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263267	854106	853936	34353	34193	YOL051W	YKR062W	GAL11	TFA2	SPT13|ABE1|MED15|SDS4|RAR3	-	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263268	854106	855974	34353	36052	YOL051W	YPL129W	GAL11	TAF14	SPT13|ABE1|MED15|SDS4|RAR3	SWP29|TFG3|ANC1|TAF30	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263269	854106	856136	34353	36202	YOL051W	YPR025C	GAL11	CCL1	SPT13|ABE1|MED15|SDS4|RAR3	-	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263270	854106	850691	34353	31278	YOL051W	YLR005W	GAL11	SSL1	SPT13|ABE1|MED15|SDS4|RAR3	-	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263271	854106	851906	34353	32364	YOL051W	YDR311W	GAL11	TFB1	SPT13|ABE1|MED15|SDS4|RAR3	-	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263272	854106	852860	34353	33222	YOL051W	YGL025C	GAL11	PGD1	SPT13|ABE1|MED15|SDS4|RAR3	MED3|HRS1	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263273	854106	852492	34353	32890	YOL051W	YBR193C	GAL11	MED8	SPT13|ABE1|MED15|SDS4|RAR3	-	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263274	854106	856297	34353	36341	YOL051W	YPR168W	GAL11	NUT2	SPT13|ABE1|MED15|SDS4|RAR3	MED10	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263275	854106	852184	34353	32610	YOL051W	YBL093C	GAL11	ROX3	SPT13|ABE1|MED15|SDS4|RAR3	NUT3|MED19|SSN7	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263276	854106	852555	34353	32948	YOL051W	YBR253W	GAL11	SRB6	SPT13|ABE1|MED15|SDS4|RAR3	MED22	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
263277	854106	854465	34353	34678	YOL051W	YOR290C	GAL11	SNF2	SPT13|ABE1|MED15|SDS4|RAR3	SWI2|GAM1|TYE3|HAF1	PCA	physical	Lim MK (2007)	17919657	559292	559292	Low Throughput	-	-	-	Split-ubiquitin assays were performed.	-	BioGRID
