#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
117045	4088	66894	110263	211793	-	-	SMAD3	Wwp2	HSPC193|MADH3|HsT17436|JV15-2|LDS1C	AW554328|AA690238|AIP2|1300010O06Rik	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117046	4088	75141	110263	217250	-	-	SMAD3	Rasd2	HSPC193|MADH3|HsT17436|JV15-2|LDS1C	4930526B11Rik|TEM-2|Rhes|TEM2|AU045414	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117047	4088	72433	110263	215371	-	-	SMAD3	Rab38	HSPC193|MADH3|HsT17436|JV15-2|LDS1C	2310011F14Rik|AU043391|cht	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117048	4088	57443	110263	208300	-	RP23-261L3.4	SMAD3	Fbxo3	HSPC193|MADH3|HsT17436|JV15-2|LDS1C	1700026K02Rik|1200002G09Rik|Fba|AI046358	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117049	4088	18412	110263	201982	-	RP23-319B15.3	SMAD3	Sqstm1	HSPC193|MADH3|HsT17436|JV15-2|LDS1C	p62|STAP|Osi|OSF-6|A170	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117050	4088	26397	110263	204951	-	RP23-467E19.1	SMAD3	Map2k3	HSPC193|MADH3|HsT17436|JV15-2|LDS1C	MKK3|MEK3|AW212142|Prkmk3|mMKK3b	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117051	4088	22390	110263	204556	-	-	SMAD3	Wee1	HSPC193|MADH3|HsT17436|JV15-2|LDS1C	Wee1A	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117052	4088	73341	110263	215941	-	RP23-372E6.1	SMAD3	Arhgef6	HSPC193|MADH3|HsT17436|JV15-2|LDS1C	alpha-PIX|4930592P22Rik|1600028C08Rik|1700038J06Rik	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117053	4088	50780	110263	206112	-	RP23-47N2.1	SMAD3	Rgs3	HSPC193|MADH3|HsT17436|JV15-2|LDS1C	4930506N09Rik|C2pa|PDZ-RGS3|C2PA-RGS3|RGS3S	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117054	4088	66854	110263	211764	-	-	SMAD3	Trim35	HSPC193|MADH3|HsT17436|JV15-2|LDS1C	A430106H13Rik|0710005M05Rik|Mair|HLS5|AW046487|mKIAA1098|NC8	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117055	4088	53609	110263	207329	-	-	SMAD3	Clasrp	HSPC193|MADH3|HsT17436|JV15-2|LDS1C	Srsf16|Sfrs16|Swap2|Clasp	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117056	4088	17126	110263	201275	-	-	SMAD3	Smad2	HSPC193|MADH3|HsT17436|JV15-2|LDS1C	Smad-2|Madr2|mMad2|7120426M23Rik|Madh2	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117057	4088	17127	110263	201276	-	RP23-63E8.1	SMAD3	Smad3	HSPC193|MADH3|HsT17436|JV15-2|LDS1C	AU022421|Madh3	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117058	4088	14836	110263	200082	-	-	SMAD3	Gsc	HSPC193|MADH3|HsT17436|JV15-2|LDS1C	-	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117059	4089	56212	110264	207846	-	-	SMAD4	Rhog	DPC4|MADH4|JIP	Sid10750|Arhg|2810426G09Rik	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117060	4089	75141	110264	217250	-	-	SMAD4	Rasd2	DPC4|MADH4|JIP	4930526B11Rik|TEM-2|Rhes|TEM2|AU045414	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117061	4089	68328	110264	212806	-	-	SMAD4	Rab13	DPC4|MADH4|JIP	B230212B15Rik|0610007N03Rik	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117062	4089	80837	110264	219817	-	-	SMAD4	Rhoj	DPC4|MADH4|JIP	1110005O19Rik|Arhj|TC10L|AW210585|TCL	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117063	4089	76338	110264	218074	-	-	SMAD4	Rab2b	DPC4|MADH4|JIP	A230002G14|1500012D09Rik|D530043M21Rik|4930528G15Rik	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117064	4089	11854	110264	198198	-	-	SMAD4	Rhod	DPC4|MADH4|JIP	Arhd|RhoHP1|Rho|RhoM|AI326383	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117065	4089	19354	110264	202557	-	-	SMAD4	Rac2	DPC4|MADH4|JIP	AI452260|AI323801	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117066	4089	18176	110264	201843	-	-	SMAD4	Nras	DPC4|MADH4|JIP	AV095280|N-ras	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117067	4089	69908	110264	213749	-	RP23-31C9.4	SMAD4	Rab3b	DPC4|MADH4|JIP	2610528C18Rik	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117068	4089	72433	110264	215371	-	-	SMAD4	Rab38	DPC4|MADH4|JIP	2310011F14Rik|AU043391|cht	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117069	4089	66922	110264	211811	-	-	SMAD4	Rras2	DPC4|MADH4|JIP	2610016H24Rik|TC21|C86394	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117070	4089	76688	110264	218262	-	RP23-60M5.2	SMAD4	Arfrp1	DPC4|MADH4|JIP	AI480700|1500006I01Rik	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117071	4089	75869	110264	217808	-	-	SMAD4	Arl5b	DPC4|MADH4|JIP	4930587A11Rik|AW146430|Arl8	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117072	4089	213498	110264	229444	-	-	SMAD4	Arhgef11	DPC4|MADH4|JIP	B930073M02|mKIAA0380|RhoGEF|E130307F09	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117073	4089	54126	110264	207566	-	-	SMAD4	Arhgef7	DPC4|MADH4|JIP	p85Cool1|betaPix-c|Cool|betaPix-b|betaPix|PIX|p85SPR|cool-1|Pak3bp|mKIAA0142	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117074	4089	18412	110264	201982	-	RP23-319B15.3	SMAD4	Sqstm1	DPC4|MADH4|JIP	p62|STAP|Osi|OSF-6|A170	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117075	4089	59126	110264	208542	-	RP23-42H18.3	SMAD4	Nek6	DPC4|MADH4|JIP	1300007C09Rik	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117076	4089	67333	110264	212113	-	RP23-358G23.4	SMAD4	Stk35	DPC4|MADH4|JIP	CLIK1|Stk35l1|1700054C12Rik	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117077	4089	192656	110264	228697	-	RP23-378L22.1	SMAD4	Ripk2	DPC4|MADH4|JIP	RIP2|CARDIAK|RICK|CARD3|CCK|D4Bwg0615e|2210420D18Rik	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117078	4089	26397	110264	204951	-	RP23-467E19.1	SMAD4	Map2k3	DPC4|MADH4|JIP	MKK3|MEK3|AW212142|Prkmk3|mMKK3b	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117079	4089	12649	110264	198694	-	-	SMAD4	Chek1	DPC4|MADH4|JIP	rad27|C85740|Chk1	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117080	4089	27103	110264	205123	-	RP23-450P9.2	SMAD4	Eif2ak4	DPC4|MADH4|JIP	2610011M03|MGCN2|GCN2	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117081	4089	74137	110264	216519	-	-	SMAD4	Nuak2	DPC4|MADH4|JIP	Snark|mKIAA0537|Omphk2|1200013B22Rik	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117082	4089	58864	110264	208450	-	RP23-209C6.3	SMAD4	Tssk3	DPC4|MADH4|JIP	1700014N07Rik|4930594I21Rik|Stk22c|Tsk-3|Tssk-3|Tssk3b|Stk22d	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117083	4089	52033	110264	206338	-	-	SMAD4	Pbk	DPC4|MADH4|JIP	TOPK|2810434B10Rik|D14Ertd732e|AW538537	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117084	4089	16589	110264	200956	-	-	SMAD4	Uhmk1	DPC4|MADH4|JIP	Kist|KIS|AU021979|4930500M09Rik|AI449218|4732477C12Rik|AA673513	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117085	4089	20873	110264	203545	-	-	SMAD4	Plk4	DPC4|MADH4|JIP	Stk18|1700028H20|AI385771|Sak	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117086	4089	67444	110264	212191	-	-	SMAD4	Ilkap	DPC4|MADH4|JIP	0710007A14Rik|1600009O09Rik|PP2C-DELTA	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117087	4089	66854	110264	211764	-	-	SMAD4	Trim35	DPC4|MADH4|JIP	A430106H13Rik|0710005M05Rik|Mair|HLS5|AW046487|mKIAA1098|NC8	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117088	4089	56736	110264	208150	-	-	SMAD4	Rnf14	DPC4|MADH4|JIP	2310075C09Rik|AA986456|D18Ertd188e|D7Bwg0165e|AU041447|2610005D23Rik|Triad2	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117089	4089	56515	110264	208028	-	-	SMAD4	Rnf138	DPC4|MADH4|JIP	Trif|Trif-d|STRIN|2410015A17Rik|2810480D20Rik	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117090	4089	17125	110264	201274	-	-	SMAD4	Smad1	DPC4|MADH4|JIP	MusMLP|Mlp1|Madh1|Madr1|AI528653	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117091	4089	17127	110264	201276	-	RP23-63E8.1	SMAD4	Smad3	DPC4|MADH4|JIP	AU022421|Madh3	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117092	4089	20846	110264	203521	-	-	SMAD4	Stat1	DPC4|MADH4|JIP	AA408197|2010005J02Rik	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117093	4089	18260	110264	201894	-	-	SMAD4	Ocln	DPC4|MADH4|JIP	AI503564|Ocl	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117094	4089	15191	110264	200265	-	-	SMAD4	Hdgf	DPC4|MADH4|JIP	AI118077|D3Ertd299e	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117095	4089	19376	110264	202576	-	RP23-185A18.5	SMAD4	Rab34	DPC4|MADH4|JIP	AI326479|Rah|Rah1	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117096	4089	22187	110264	204402	-	RP23-234K24.1	SMAD4	Ubb	DPC4|MADH4|JIP	Uba52|Rps27a|AL033289|Ubb2|Ubc	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117097	4089	78294	110264	219309	-	RP23-92B18.5	SMAD4	Rps27a	DPC4|MADH4|JIP	0610006J14Rik|Ubb|Uba52|Ubc	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117098	4089	16428	110264	200840	-	RP23-273O7.1	SMAD4	Itk	DPC4|MADH4|JIP	Emt|Tcsk|Tsk	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117099	4089	71770	110264	214914	-	RP23-381B19.6	SMAD4	Ap2b1	DPC4|MADH4|JIP	1300012O03Rik|AI788979	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117100	4089	71236	110264	214571	-	-	SMAD4	Rtdr1	DPC4|MADH4|JIP	4933431K05Rik	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117101	4089	17126	110264	201275	-	-	SMAD4	Smad2	DPC4|MADH4|JIP	Smad-2|Madr2|mMad2|7120426M23Rik|Madh2	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117102	4089	11787	110264	198142	-	-	SMAD4	Apbb2	DPC4|MADH4|JIP	2310007D03Rik|FE65L1|Zfra|Rirl1|TR2L	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117103	4092	66894	110267	211793	-	-	SMAD7	Wwp2	MADH8|MADH7|CRCS3	AW554328|AA690238|AIP2|1300010O06Rik	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117104	7046	69721	112904	213637	RP11-96L7.1	RP23-205G15.2	TGFBR1	Nkiras1	ALK5|MSSE|ALK-5|LDS1A|AAT5|ACVRLK4|SKR4|TGFR-1|LDS2A	2400004O09Rik|kappaB-Ras1|KBRAS1	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
117105	7046	75141	112904	217250	RP11-96L7.1	-	TGFBR1	Rasd2	ALK5|MSSE|ALK-5|LDS1A|AAT5|ACVRLK4|SKR4|TGFR-1|LDS2A	4930526B11Rik|TEM-2|Rhes|TEM2|AU045414	Affinity Capture-Luminescence	physical	Barrios-Rodiles M (2005)	15761153	9606	10090	High Throughput	-	-	-	-	-	BioGRID
