#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
139950	854236	850543	34469	31141	YOR070C	YFL005W	GYP1	SEC4	YOR29-21	SRO6	Biochemical Activity	physical	Du LL (1998)	9452439	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
139951	854236	850505	34469	31108	YOR070C	YFL038C	GYP1	YPT1	YOR29-21	-	Biochemical Activity	physical	Du LL (1998)	9452439	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
139952	854236	854256	34469	34487	YOR070C	YOR089C	GYP1	VPS21	YOR29-21	YPT21|YPT51|VPS12|VPT12	Biochemical Activity	physical	Du LL (1998)	9452439	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
139953	854236	855012	34469	35170	YOR070C	YML001W	GYP1	YPT7	YOR29-21	AST4|VAM4	Biochemical Activity	physical	Du LL (1998)	9452439	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
139954	855760	855883	35850	35967	YNR026C	YPL218W	SEC12	SAR1	SED2	-	Biochemical Activity	physical	Barlowe C (1993)	8377826	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
139955	855449	850543	35568	31141	YNL272C	YFL005W	SEC2	SEC4	-	SRO6	Biochemical Activity	physical	Walch-Solimena C (1997)	9199166	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
139956	856210	851418	36263	31924	YPR095C	YDL137W	SYT1	ARF2	-	-	Biochemical Activity	physical	Jones S (1999)	10430582	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
139957	854876	854256	35046	34487	YML097C	YOR089C	VPS9	VPS21	VPL31|VPT9	YPT21|YPT51|VPS12|VPT12	Biochemical Activity	physical	Hama H (1999)	10329739	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
139958	2827706	855625	37091	35725	YLL017W	YNL098C	YLL017W	RAS2	SDC25	CYR3|CTN5|TSL7|GLC5	Biochemical Activity	physical	Verrotti AC (1992)	1639059	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
139959	853433	854353	33738	34576	YJL020C	YOR181W	BBC1	LAS17	MTI1|YJL021C	BEE1	Biochemical Activity	physical	Rodal AA (2003)	12814545	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
139960	852276	854353	32692	34576	YBL007C	YOR181W	SLA1	LAS17	-	BEE1	Biochemical Activity	physical	Rodal AA (2003)	12814545	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
143570	2827706	855625	37091	35725	YLL017W	YNL098C	YLL017W	RAS2	SDC25	CYR3|CTN5|TSL7|GLC5	Biochemical Activity	physical	Crechet JB (1993)	8325863	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
143571	851019	855625	31575	35725	YLR310C	YNL098C	CDC25	RAS2	CTN1	CYR3|CTN5|TSL7|GLC5	Biochemical Activity	physical	Crechet JB (1993)	8325863	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
144338	853148	856076	33485	36147	YGR233C	YPL031C	PHO81	PHO85	VAC6	LDB15	Biochemical Activity	physical	Ogawa N (1995)	7823964	559292	559292	Low Throughput	-	No Modification	-	kinase inhibition	-	BioGRID
144342	855449	850543	35568	31141	YNL272C	YFL005W	SEC2	SEC4	-	SRO6	Biochemical Activity	physical	Elkind NB (2000)	10747090	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
144761	851173	856394	31710	36430	YLR452C	YHR005C	SST2	GPA1	-	CDC70|DAC1|SCG1	Biochemical Activity	physical	Kallal L (2000)	10705368	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
144763	851173	856394	31710	36430	YLR452C	YHR005C	SST2	GPA1	-	CDC70|DAC1|SCG1	Biochemical Activity	physical	Apanovitch DM (1998)	9537998	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
144986	855275	851000	35413	31559	YMR235C	YLR293C	RNA1	GSP1	-	CST17|CNR1	Biochemical Activity	physical	Becker J (1995)	7744835	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
145016	855423	850543	35544	31141	YNL293W	YFL005W	MSB3	SEC4	GYP3	SRO6	Biochemical Activity	physical	Albert S (1999)	10559187	559292	559292	Low Throughput	-	No Modification	-	In vitro system shows that Msb3 protein accelerated the intrinsic GTPase activity of substrate	-	BioGRID
145017	855423	850966	35544	31529	YNL293W	YLR262C	MSB3	YPT6	GYP3	-	Biochemical Activity	physical	Albert S (1999)	10559187	559292	559292	Low Throughput	-	No Modification	-	In vitro system shows that Msb3 protein accelerated the intrinsic GTPase activity of substrate	-	BioGRID
145018	855423	854256	35544	34487	YNL293W	YOR089C	MSB3	VPS21	GYP3	YPT21|YPT51|VPS12|VPT12	Biochemical Activity	physical	Albert S (1999)	10559187	559292	559292	Low Throughput	-	No Modification	-	In vitro system shows that Msb3 protein accelerated the intrinsic GTPase activity of substrate	-	BioGRID
145019	855423	856753	35544	36766	YNL293W	YER031C	MSB3	YPT31	GYP3	YPT8	Biochemical Activity	physical	Albert S (1999)	10559187	559292	559292	Low Throughput	-	No Modification	-	In vitro system shows that Msb3 protein accelerated the intrinsic GTPase activity of substrate	-	BioGRID
145020	852992	850966	33343	31529	YGR100W	YLR262C	MDR1	YPT6	GYP2|MIC1	-	Biochemical Activity	physical	Albert S (1999)	10559187	559292	559292	Low Throughput	-	No Modification	-	In vitro system shows that Mdr1 protein accelerated the intrinsic GTPase activity of substrate	-	BioGRID
145021	852992	850543	33343	31141	YGR100W	YFL005W	MDR1	SEC4	GYP2|MIC1	SRO6	Biochemical Activity	physical	Albert S (1999)	10559187	559292	559292	Low Throughput	-	No Modification	-	In vitro system shows that Mdr1 protein accelerated the intrinsic GTPase activity of substrate	-	BioGRID
145447	853406	850966	33714	31529	YJL044C	YLR262C	GYP6	YPT6	-	-	Biochemical Activity	physical	Strom M (1993)	8441469	559292	559292	Low Throughput	-	No Modification	-	Gyp6 has GAP activity on the small GTPase Ypt6	-	BioGRID
146147	853555	853871	33847	34134	YJR093C	YKR002W	FIP1	PAP1	-	-	Biochemical Activity	physical	Zhelkovsky A (1998)	9742111	559292	559292	Low Throughput	-	No Modification	-	Fip1 inhibits polymerase activity of Pap	-	BioGRID
146154	856912	853871	36918	34134	YER165W	YKR002W	PAB1	PAP1	-	-	Biochemical Activity	physical	Zhelkovsky A (1998)	9742111	559292	559292	Low Throughput	-	No Modification	-	Excess Pab1 alters biochemical activity of Pap	-	BioGRID
147172	851358	856294	31871	36338	YDL240W	YPR165W	LRG1	RHO1	-	-	Biochemical Activity	physical	Fitch PG (2004)	15514049	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
147260	855268	850507	35406	31110	YMR228W	YFL036W	MTF1	RPO41	-	-	Biochemical Activity	physical	Matsunaga M (2004)	15342628	559292	559292	Low Throughput	-	No Modification	-	inhibition	-	BioGRID
147692	854659	851363	34845	31876	YIL147C	YDL235C	SLN1	YPD1	YPD2	-	Biochemical Activity	physical	Janiak-Spens F (2005)	15628880	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
147693	851363	854659	31876	34845	YDL235C	YIL147C	YPD1	SLN1	-	YPD2	Biochemical Activity	physical	Janiak-Spens F (2005)	15628880	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
147694	854659	851363	34845	31876	YIL147C	YDL235C	SLN1	YPD1	YPD2	-	Biochemical Activity	physical	Janiak-Spens F (1999)	9882653	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
147695	851363	854659	31876	34845	YDL235C	YIL147C	YPD1	SLN1	-	YPD2	Biochemical Activity	physical	Janiak-Spens F (1999)	9882653	559292	559292	Low Throughput	-	Phosphorylation	-	-	-	BioGRID
147696	850692	851363	31279	31876	YLR006C	YDL235C	SSK1	YPD1	-	-	Biochemical Activity	physical	Janiak-Spens F (2005)	15628880	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
147697	851363	850692	31876	31279	YDL235C	YLR006C	YPD1	SSK1	-	-	Biochemical Activity	physical	Janiak-Spens F (2005)	15628880	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
147698	850692	851363	31279	31876	YLR006C	YDL235C	SSK1	YPD1	-	-	Biochemical Activity	physical	Janiak-Spens F (1999)	9882653	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
147699	851363	850692	31876	31279	YDL235C	YLR006C	YPD1	SSK1	-	-	Biochemical Activity	physical	Janiak-Spens F (1999)	9882653	559292	559292	Low Throughput	-	Phosphorylation	-	-	-	BioGRID
147700	856613	851363	36640	31876	YHR206W	YDL235C	SKN7	YPD1	BRY1|POS9	-	Biochemical Activity	physical	Janiak-Spens F (2005)	15628880	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
148645	854073	855625	34321	35725	YOL081W	YNL098C	IRA2	RAS2	CCS1|GLC4	CYR3|CTN5|TSL7|GLC5	Biochemical Activity	physical	te Biesebeke R (2001)	11412100	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
149288	850676	850504	31265	31107	YLL050C	YFL039C	COF1	ACT1	-	ABY1|END7	Biochemical Activity	physical	Iida K (1999)	10231390	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
149392	854428	853418	34644	33726	YOR254C	YJL034W	SEC63	KAR2	PTL1	GRP78	Biochemical Activity	physical	Corsi AK (1997)	9199165	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
149458	855661	851259	35759	31786	YNL064C	YAL005C	YDJ1	SSA1	MAS5|HSP40	YG100	Biochemical Activity	physical	Cyr DM (1994)	8144572	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
149471	850930	856382	31499	36419	YLR229C	YHL007C	CDC42	STE20	-	-	Biochemical Activity	physical	Simon MN (1995)	7651520	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
150325	851372	852462	31884	32864	YDL226C	YBR164C	GCS1	ARL1	-	DLP2	Biochemical Activity	physical	Liu YW (2005)	15975906	559292	559292	Low Throughput	-	No Modification	-	-	-	BioGRID
151016	854063	851671	34312	32152	YOL090W	YDR097C	MSH2	MSH6	PMS5	PMS3	Biochemical Activity	physical	Antony E (2006)	16214425	559292	559292	Low Throughput	-	No Modification	-	ATP hydrolysis activity	-	BioGRID
151229	852886	851717	33247	32193	YGR003W	YDR139C	CUL3	RUB1	-	-	Biochemical Activity	physical	Laplaza JM (2004)	14519104	559292	559292	Low Throughput	-	Nedd(Rub1)ylation	-	-	-	BioGRID
151230	853400	851717	33708	32193	YJL047C	YDR139C	RTT101	RUB1	CUL8	-	Biochemical Activity	physical	Laplaza JM (2004)	14519104	559292	559292	Low Throughput	-	Nedd(Rub1)ylation	-	-	-	BioGRID
151231	851424	851717	31930	32193	YDL132W	YDR139C	CDC53	RUB1	-	-	Biochemical Activity	physical	Maytal-Kivity V (2002)	12446563	559292	559292	Low Throughput	-	Nedd(Rub1)ylation	-	-	-	BioGRID
151232	856511	854809	36544	34984	YHR111W	YIL008W	UBA4	URM1	YHR1	-	Biochemical Activity	physical	Furukawa K (2000)	10713047	559292	559292	Low Throughput	-	Nedd(Rub1)ylation	-	-	-	BioGRID
151233	850585	850879	31182	31453	YFR028C	YLR182W	CDC14	SWI6	OAF3	PSL8|SDS11	Biochemical Activity	physical	Geymonat M (2004)	14993267	559292	559292	Low Throughput	-	Dephosphorylation	-	-	-	BioGRID
151234	850585	851209	31182	31742	YFR028C	YAL024C	CDC14	LTE1	OAF3	MSI2	Biochemical Activity	physical	Jensen S (2002)	12432084	559292	559292	Low Throughput	-	Dephosphorylation	-	-	-	BioGRID
151235	850585	853513	31182	33807	YFR028C	YJR053W	CDC14	BFA1	OAF3	IBD1	Biochemical Activity	physical	Pereira G (2002)	11970961	559292	559292	Low Throughput	-	Dephosphorylation	-	-	-	BioGRID
151236	850585	851274	31182	31801	YFR028C	YAR019C	CDC14	CDC15	OAF3	LYT1	Biochemical Activity	physical	Menssen R (2001)	11267871	559292	559292	Low Throughput	-	Dephosphorylation	-	-	-	BioGRID
151237	850585	852881	31182	33242	YFR028C	YGL003C	CDC14	CDH1	OAF3	HCT1	Biochemical Activity	physical	Jaspersen SL (1999)	10074450	559292	559292	Low Throughput	-	Dephosphorylation	-	-	-	BioGRID
151238	850585	850768	31182	31352	YFR028C	YLR079W	CDC14	SIC1	OAF3	SDB25	Biochemical Activity	physical	Visintin R (1998)	9885559	559292	559292	Low Throughput	-	Dephosphorylation	-	-	-	BioGRID
151239	850585	851724	31182	32200	YFR028C	YDR146C	CDC14	SWI5	OAF3	-	Biochemical Activity	physical	Visintin R (1998)	9885559	559292	559292	Low Throughput	-	Dephosphorylation	-	-	-	BioGRID
151240	851153	851765	31692	32238	YLR433C	YDR184C	CNA1	ATC1	CMP1	LIC4	Biochemical Activity	physical	Hemenway CS (1999)	10102375	559292	559292	Low Throughput	-	Dephosphorylation	-	Calcineurin dephosphorylates Atc1 in vitro	-	BioGRID
151241	856870	850968	36877	31531	YER133W	YLR263W	GLC7	RED1	CID1|DIS2	-	Biochemical Activity	physical	Bailis JM (2000)	10786836	559292	559292	Low Throughput	-	Dephosphorylation	-	-	-	BioGRID
151242	855674	856425	35771	36461	YNL053W	YHR030C	MSG5	SLT2	-	BYC2|MPK1|SLK2	Biochemical Activity	physical	Hahn JS (2002)	11923319	559292	559292	Low Throughput	-	Dephosphorylation	-	-	-	BioGRID
151243	855674	856425	35771	36461	YNL053W	YHR030C	MSG5	SLT2	-	BYC2|MPK1|SLK2	Biochemical Activity	physical	Martin H (2000)	10625705	559292	559292	Low Throughput	-	Dephosphorylation	-	-	-	BioGRID
151244	855674	852265	35771	32682	YNL053W	YBL016W	MSG5	FUS3	-	DAC2	Biochemical Activity	physical	Doi K (1994)	8306972	559292	559292	Low Throughput	-	Dephosphorylation	-	-	-	BioGRID
151245	853475	851415	33773	31921	YJR017C	YDL140C	ESS1	RPO21	PIN1|PTF1	SUA8|RPB220|RPB1	Biochemical Activity	physical	Kops O (2002)	11904169	559292	559292	Low Throughput	-	Dephosphorylation	-	-	-	BioGRID
151246	851558	850803	32048	31384	YDL006W	YLR113W	PTC1	HOG1	CWH47|KCS2|TPD1	SSK3	Biochemical Activity	physical	Warmka J (2001)	11113180	559292	559292	Low Throughput	-	Dephosphorylation	-	-	-	BioGRID
151247	856823	850803	36834	31384	YER089C	YLR113W	PTC2	HOG1	-	SSK3	Biochemical Activity	physical	Young C (2002)	12477803	559292	559292	Low Throughput	-	Dephosphorylation	-	-	-	BioGRID
151248	856823	856478	36834	36513	YER089C	YHR079C	PTC2	IRE1	-	ERN1	Biochemical Activity	physical	Welihinda AA (1998)	9528768	559292	559292	Low Throughput	-	Dephosphorylation	-	-	-	BioGRID
151249	851368	854901	31881	35067	YDL230W	YML074C	PTP1	FPR3	-	NPI46	Biochemical Activity	physical	Wilson LK (1995)	7559654	559292	559292	Low Throughput	-	Dephosphorylation	-	-	-	BioGRID
151250	854383	850803	34603	31384	YOR208W	YLR113W	PTP2	HOG1	-	SSK3	Biochemical Activity	physical	Young C (2002)	12477803	559292	559292	Low Throughput	-	Dephosphorylation	-	-	-	BioGRID
151251	854383	856425	34603	36461	YOR208W	YHR030C	PTP2	SLT2	-	BYC2|MPK1|SLK2	Biochemical Activity	physical	Hahn JS (2002)	11923319	559292	559292	Low Throughput	-	Dephosphorylation	-	-	-	BioGRID
151252	854383	852457	34603	32859	YOR208W	YBR160W	PTP2	CDC28	-	CDK1|SRM5|HSL5	Biochemical Activity	physical	Cheng A (1999)	10580002	559292	559292	Low Throughput	-	Dephosphorylation	-	-	-	BioGRID
151253	854383	856425	34603	36461	YOR208W	YHR030C	PTP2	SLT2	-	BYC2|MPK1|SLK2	Biochemical Activity	physical	Mattison CP (1999)	10523653	559292	559292	Low Throughput	-	Dephosphorylation	-	-	-	BioGRID
151254	856807	856425	36819	36461	YER075C	YHR030C	PTP3	SLT2	-	BYC2|MPK1|SLK2	Biochemical Activity	physical	Hahn JS (2002)	11923319	559292	559292	Low Throughput	-	Dephosphorylation	-	-	-	BioGRID
151255	856807	852457	36819	32859	YER075C	YBR160W	PTP3	CDC28	-	CDK1|SRM5|HSL5	Biochemical Activity	physical	Cheng A (1999)	10580002	559292	559292	Low Throughput	-	Dephosphorylation	-	-	-	BioGRID
151256	856807	852265	36819	32682	YER075C	YBL016W	PTP3	FUS3	-	DAC2	Biochemical Activity	physical	Zhan XL (1999)	10557209	559292	559292	Low Throughput	-	Dephosphorylation	-	-	-	BioGRID
151257	856807	852265	36819	32682	YER075C	YBL016W	PTP3	FUS3	-	DAC2	Biochemical Activity	physical	Zhan XL (1997)	9224718	559292	559292	Low Throughput	-	Dephosphorylation	-	-	-	BioGRID
151258	856807	856425	36819	36461	YER075C	YHR030C	PTP3	SLT2	-	BYC2|MPK1|SLK2	Biochemical Activity	physical	Mattison CP (1999)	10523653	559292	559292	Low Throughput	-	Dephosphorylation	-	-	-	BioGRID
151259	854693	856425	34878	36461	YIL113W	YHR030C	SDP1	SLT2	-	BYC2|MPK1|SLK2	Biochemical Activity	physical	Hahn JS (2002)	11923319	559292	559292	Low Throughput	-	Dephosphorylation	-	-	-	BioGRID
151260	851513	852079	32011	32521	YDL047W	YDR468C	SIT4	TLG1	-	-	Biochemical Activity	physical	Gurunathan S (2002)	12006655	559292	559292	Low Throughput	-	Dephosphorylation	-	-	-	BioGRID
151261	851513	854142	32011	34385	YDL047W	YOL018C	SIT4	TLG2	-	-	Biochemical Activity	physical	Gurunathan S (2002)	12006655	559292	559292	Low Throughput	-	Dephosphorylation	-	-	-	BioGRID
151262	854693	856425	34878	36461	YIL113W	YHR030C	SDP1	SLT2	-	BYC2|MPK1|SLK2	Biochemical Activity	physical	Collister M (2002)	12220658	559292	559292	Low Throughput	-	Dephosphorylation	-	-	-	BioGRID
151263	856895	851396	36901	31905	YER151C	YDL159W	UBP3	STE7	BLM3	-	Biochemical Activity	physical	Wang Y (2002)	11864977	559292	559292	Low Throughput	-	Deubiquitination	-	-	-	BioGRID
151264	853304	853304	33620	33620	YJL137C	YJL137C	GLG2	GLG2	-	-	Biochemical Activity	physical	Mu J (1996)	8900126	559292	559292	Low Throughput	-	Glycosylation	-	-	-	BioGRID
151265	852322	856489	32735	36524	YBR034C	YHR089C	HMT1	GAR1	ODP1|RMT1|HCP1	-	Biochemical Activity	physical	Xu C (2003)	12756332	559292	559292	Low Throughput	-	Methylation	-	-	-	BioGRID
151266	852322	853997	32735	34252	YBR034C	YOL123W	HMT1	HRP1	ODP1|RMT1|HCP1	NAB4|NAB5	Biochemical Activity	physical	Xu C (2003)	12756332	559292	559292	Low Throughput	-	Methylation	-	-	-	BioGRID
151267	852322	852755	32735	33129	YBR034C	YGL122C	HMT1	NAB2	ODP1|RMT1|HCP1	-	Biochemical Activity	physical	Xu C (2003)	12756332	559292	559292	Low Throughput	-	Methylation	-	-	-	BioGRID
151268	852322	851548	32735	32040	YBR034C	YDL014W	HMT1	NOP1	ODP1|RMT1|HCP1	LOT3	Biochemical Activity	physical	Xu C (2003)	12756332	559292	559292	Low Throughput	-	Methylation	-	-	-	BioGRID
151269	852322	852042	32735	32489	YBR034C	YDR432W	HMT1	NPL3	ODP1|RMT1|HCP1	MTR13|MTS1|NAB1|NOP3	Biochemical Activity	physical	Xu C (2003)	12756332	559292	559292	Low Throughput	-	Methylation	-	-	-	BioGRID
151270	852322	853064	32735	33407	YBR034C	YGR159C	HMT1	NSR1	ODP1|RMT1|HCP1	SHE5	Biochemical Activity	physical	Xu C (2003)	12756332	559292	559292	Low Throughput	-	Methylation	-	-	-	BioGRID
151271	852322	852042	32735	32489	YBR034C	YDR432W	HMT1	NPL3	ODP1|RMT1|HCP1	MTR13|MTS1|NAB1|NOP3	Biochemical Activity	physical	Henry MF (1996)	8668183	559292	559292	Low Throughput	-	Methylation	-	-	-	BioGRID
151272	852431	851811	32834	32277	YBR133C	YDR225W	HSL7	HTA1	-	H2A1|SPT11	Biochemical Activity	physical	Theesfeld CL (2003)	12925763	559292	559292	Low Throughput	-	Methylation	-	-	-	BioGRID
151273	852822	852295	33189	32711	YGL058W	YBR010W	RAD6	HHT1	UBC2|PSO8	SIN2|BUR5	Biochemical Activity	physical	Sun ZW (2002)	12077605	559292	559292	Low Throughput	-	Methylation	-	-	-	BioGRID
151274	852822	852295	33189	32711	YGL058W	YBR010W	RAD6	HHT1	UBC2|PSO8	SIN2|BUR5	Biochemical Activity	physical	Dover J (2002)	12070136	559292	559292	Low Throughput	-	Methylation	-	-	-	BioGRID
151275	853100	854191	33440	34429	YGR188C	YOR026W	BUB1	BUB3	-	-	Biochemical Activity	physical	Roberts BT (1994)	7969164	559292	559292	Low Throughput	-	Phosphorylation	-	-	-	BioGRID
151277	856290	851415	36334	31921	YPR161C	YDL140C	SGV1	RPO21	BUR1	SUA8|RPB220|RPB1	Biochemical Activity	physical	Keogh MC (2003)	12972617	559292	559292	Low Throughput	-	Phosphorylation	-	-	-	BioGRID
151278	856290	851415	36334	31921	YPR161C	YDL140C	SGV1	RPO21	BUR1	SUA8|RPB220|RPB1	Biochemical Activity	physical	Murray S (2001)	11390638	559292	559292	Low Throughput	-	Phosphorylation	-	-	-	BioGRID
151279	850515	852457	31117	32859	YFL029C	YBR160W	CAK1	CDC28	CIV1	CDK1|SRM5|HSL5	Biochemical Activity	physical	Ross KE (2000)	10793138	559292	559292	Low Throughput	-	Phosphorylation	-	-	-	BioGRID
151280	850515	851450	31117	31954	YFL029C	YDL108W	CAK1	KIN28	CIV1	-	Biochemical Activity	physical	Kimmelman J (1999)	10373527	559292	559292	Low Throughput	-	Phosphorylation	-	-	-	BioGRID
151281	850515	851450	31117	31954	YFL029C	YDL108W	CAK1	KIN28	CIV1	-	Biochemical Activity	physical	Espinoza FH (1998)	9774652	559292	559292	Low Throughput	-	Phosphorylation	-	-	-	BioGRID
151282	850515	852457	31117	32859	YFL029C	YBR160W	CAK1	CDC28	CIV1	CDK1|SRM5|HSL5	Biochemical Activity	physical	Chun KT (1997)	9393434	559292	559292	Low Throughput	-	Phosphorylation	-	-	-	BioGRID
151283	850515	852457	31117	32859	YFL029C	YBR160W	CAK1	CDC28	CIV1	CDK1|SRM5|HSL5	Biochemical Activity	physical	Thuret JY (1996)	8752211	559292	559292	Low Throughput	-	Phosphorylation	-	-	-	BioGRID
151284	850515	852457	31117	32859	YFL029C	YBR160W	CAK1	CDC28	CIV1	CDK1|SRM5|HSL5	Biochemical Activity	physical	Kaldis P (1996)	8752210	559292	559292	Low Throughput	-	Phosphorylation	-	-	-	BioGRID
151285	851274	852984	31801	33335	YAR019C	YGR092W	CDC15	DBF2	LYT1	-	Biochemical Activity	physical	Mah AS (2001)	11404483	559292	559292	Low Throughput	-	Phosphorylation	-	-	-	BioGRID
151286	851274	854700	31801	34885	YAR019C	YIL106W	CDC15	MOB1	LYT1	-	Biochemical Activity	physical	Mah AS (2001)	11404483	559292	559292	Low Throughput	-	Phosphorylation	-	-	-	BioGRID
151287	852457	850879	32859	31453	YBR160W	YLR182W	CDC28	SWI6	CDK1|SRM5|HSL5	PSL8|SDS11	Biochemical Activity	physical	Geymonat M (2004)	14993267	559292	559292	Low Throughput	-	Phosphorylation	-	-	-	BioGRID
151288	852457	854554	32859	34755	YBR160W	YOR372C	CDC28	NDD1	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Darieva Z (2003)	14521842	559292	559292	Low Throughput	-	Phosphorylation	-	-	-	BioGRID
151289	852457	854554	32859	34755	YBR160W	YOR372C	CDC28	NDD1	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Reynolds D (2003)	12865300	559292	559292	Low Throughput	-	Phosphorylation	-	-	-	BioGRID
151290	852457	855407	32859	35530	YBR160W	YNL309W	CDC28	STB1	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Costanzo M (2003)	12832490	559292	559292	Low Throughput	-	Phosphorylation	-	-	-	BioGRID
151291	852457	853650	32859	33937	YBR160W	YKL185W	CDC28	ASH1	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Li Y (2003)	12695666	559292	559292	Low Throughput	-	Phosphorylation	-	-	-	BioGRID
151292	852457	855859	32859	35944	YBR160W	YPL269W	CDC28	KAR9	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Liakopoulos D (2003)	12600318	559292	559292	Low Throughput	-	Phosphorylation	-	-	-	BioGRID
151293	852457	855859	32859	35944	YBR160W	YPL269W	CDC28	KAR9	CDK1|SRM5|HSL5	-	Biochemical Activity	physical	Maekawa H (2003)	12554645	559292	559292	Low Throughput	-	Phosphorylation	-	-	-	BioGRID
